State,Year,(R01) Total Revenue,(E001) Total Expenditure,(E065) Total Highways-Dir Exp,(E066) Total Highways-Cur Op,(E067) Total Highways-Cap Out,(E068) Regular Hwy-Direct Exp,(E069) Regular Hwy-Cur Oper (E44),(E070) Regular Hwy-Cap Outlay,(E071) Toll Hwy-Total Expend,(E072) Toll Hwy-Current Oper (E45),(E073) Toll Hwy-Cap Outlay
Washington,1989,9041,8138,421,185,236,379,154,225,42,31,11
Washington,1990,8925,8442,414,184,230,371,152,219,43,32,11
Washington,1991,9037,8901,498,204,294,443,172,271,55,32,23
Washington,1992,9268,9404,481,218,263,434,186,249,47,33,14
Washington,1993,9753,10083,464,223,241,418,191,227,45,32,13
Washington,1994,9348,9562,557,230,327,508,196,312,49,34,15
Washington,1995,10495,10061,621,216,405,565,185,380,55,30,25
Washington,1996,10535,9708,560,203,356,503,172,331,57,31,26
Washington,1997,10782,9730,562,214,348,498,182,316,64,31,33
Washington,1998,11046,9875,562,208,354,505,176,329,57,32,25
Washington,1999,11038,10118,553,205,349,491,172,319,63,33,30
Washington,2000,11168,10065,533,202,331,473,167,305,60,34,26
Washington,2002,9483,11353,535,193,342,474,158,316,61,35,26
Washington,2004,11460,11416,558,199,358,509,166,343,48,33,16
Washington,2005,11535,11192,555,199,355,500,165,335,54,34,20
Washington,2006,12030,10785,562,196,366,509,161,349,53,35,18
Washington,2007,13172,11367,644,194,450,587,157,431,57,38,19
Washington,2008,10934,11542,667,204,463,614,162,452,54,42,12
Washington,2009,8743,12422,704,216,487,644,178,466,59,39,21
Washington,2010,11940,12531,721,204,517,662,167,495,59,37,22
Washington,2011,12514,12049,650,207,443,586,169,417,64,38,26
Washington,2012,10742,11644,641,243,398,589,201,388,52,42,10
Washington,2013,11621,11113,613,236,377,553,195,358,60,41,19
Washington,2014,12654,11387,595,250,345,538,209,329,58,41,17
Washington,2015,11871,11903,592,262,330,537,221,315,55,41,14
Washington,2016,11910,12164,586,265,321,524,225,298,62,40,22
Washington,2017,13513,12356,572,266,306,496,224,272,76,42,34
West Virginia,1977,5013,4862,764,330,434,757,323,434,8,8,0
West Virginia,1978,5164,5175,770,277,493,763,270,493,7,7,0
West Virginia,1979,5296,5230,865,328,537,857,321,537,7,7,0
West Virginia,1980,5185,5259,917,321,596,910,314,596,7,7,0
West Virginia,1981,5274,5188,738,242,496,730,235,496,7,7,0
West Virginia,1982,5320,5017,608,232,376,599,223,376,8,8,0
West Virginia,1983,5369,5238,502,193,310,492,183,310,10,10,0
West Virginia,1984,5616,5135,479,200,279,469,191,279,9,9,0
West Virginia,1985,5704,5379,549,210,339,539,200,339,10,10,0
West Virginia,1986,5995,5697,601,217,384,590,206,384,11,11,0
West Virginia,1987,6057,5931,575,252,323,562,239,323,13,13,0
West Virginia,1988,5488,5671,588,232,356,574,218,356,14,14,0
West Virginia,1989,5696,5554,464,261,203,448,245,203,16,16,0
West Virginia,1990,6019,5689,506,289,217,473,276,197,33,13,20
West Virginia,1991,6490,6064,535,292,243,503,276,227,32,17,16
West Virginia,1992,6815,6708,527,253,275,506,238,269,21,15,6
West Virginia,1993,7130,7099,576,283,292,546,266,280,30,18,12
West Virginia,1994,7366,7248,673,272,401,642,252,390,31,20,11
West Virginia,1995,7503,7206,619,264,355,584,244,339,35,19,15
West Virginia,1996,7496,7231,639,291,348,595,270,325,44,21,23
West Virginia,1997,8029,7532,695,307,388,660,284,376,35,22,12
West Virginia,1998,8182,7571,704,323,381,666,299,367,38,24,14
West Virginia,1999,8246,7624,680,333,347,639,309,330,41,25,16
West Virginia,2000,8476,7870,700,337,363,660,310,350,40,27,13
West Virginia,2002,8584,9025,788,370,419,761,344,418,27,26,1
West Virginia,2004,9713,8716,724,355,369,685,329,356,39,27,13
West Virginia,2005,10056,8349,718,325,393,678,297,381,40,28,12
West Virginia,2006,9341,8233,733,300,433,685,272,413,48,28,20
West Virginia,2007,9873,8375,678,277,401,641,251,390,37,26,11
West Virginia,2008,8460,8423,673,274,399,637,248,389,36,26,10
West Virginia,2009,8817,9008,794,286,508,756,260,496,38,26,12
West Virginia,2010,10302,9509,751,293,458,718,265,453,33,28,5
West Virginia,2011,10994,9619,765,288,478,721,259,462,44,28,16
West Virginia,2012,9793,9478,744,285,459,695,258,438,49,28,21
West Virginia,2013,10214,9411,671,285,386,624,259,366,47,26,21
West Virginia,2014,10598,9348,681,280,402,642,253,388,40,26,13
West Virginia,2015,10370,9569,644,358,286,581,329,252,64,29,35
West Virginia,2016,9656,10071,693,358,335,666,331,335,28,28,0
West Virginia,2017,11141,10012,676,332,344,647,305,342,28,27,1
California,1977,8020,7270,277,156,121,269,152,118,8,4,4
California,1978,8243,7306,291,156,136,277,152,125,14,4,10
California,1979,7098,6608,259,135,124,251,132,119,8,3,5
California,1980,7062,6633,289,158,131,280,155,125,9,3,6
California,1981,7039,6805,270,148,121,264,145,119,5,3,3
California,1982,7006,6759,241,133,108,235,130,105,5,2,3
California,1983,6949,6779,249,129,120,243,126,117,6,3,3
California,1984,7457,6761,259,146,113,254,144,110,5,3,3
California,1985,8009,7248,282,156,125,277,154,123,5,3,2
California,1986,8528,7751,283,169,114,278,166,113,4,3,1
California,1987,8839,8078,304,175,129,300,172,128,4,3,1
California,1988,8762,8130,305,176,129,301,174,127,4,3,2
California,1989,8941,8043,278,162,117,274,159,115,4,3,2
California,1990,9247,8508,315,182,133,309,179,129,6,3,4
California,1991,8901,8774,325,177,148,320,174,146,5,3,3
California,1992,9255,9150,348,191,158,345,188,157,3,3,1
California,1993,9385,9144,338,195,144,334,192,141,5,2,2
California,1994,9419,9134,324,156,168,320,154,166,4,2,3
California,1995,9589,9217,341,182,159,338,180,157,3,2,1
California,1996,9807,9139,312,173,139,309,172,137,3,1,2
California,1997,9856,9215,301,169,132,297,167,130,4,2,2
California,1998,10590,9318,302,181,121,296,179,117,5,2,4
California,1999,10649,9573,324,189,136,306,187,119,19,2,17
California,2000,11324,9911,360,225,135,344,223,121,16,2,14
California,2002,9796,11461,448,238,210,423,236,187,25,2,23
California,2004,13068,11982,406,215,191,365,213,152,41,2,39
California,2005,13349,12000,428,224,204,390,221,169,38,3,35
California,2006,13854,12263,523,233,290,491,231,261,31,3,29
California,2007,15400,12722,463,252,211,459,250,209,3,2,2
California,2008,10952,12844,486,257,230,483,254,229,4,3,1
California,2009,7265,13273,471,266,205,468,263,205,3,3,0
California,2010,13655,13023,500,249,250,497,247,250,3,3,0
California,2011,15085,13212,430,256,174,427,253,174,3,3,1
California,2012,11502,12636,512,300,213,509,297,212,3,3,0
California,2013,13739,12537,502,275,227,499,272,227,3,3,0
California,2014,14901,12701,479,310,169,474,306,169,5,4,0
California,2015,13563,13676,440,274,166,435,270,165,5,4,1
California,2016,13432,13908,447,279,168,442,275,167,4,4,0
California,2017,15778,14400,394,260,134,390,256,133,4,3,1
Wisconsin,1977,6358,5974,542,332,210,542,332,210,0,0,0
Wisconsin,1978,6628,5848,494,308,186,494,308,186,0,0,0
Wisconsin,1979,6695,6025,552,320,233,552,320,233,0,0,0
Wisconsin,1980,6203,5901,579,312,267,579,312,267,0,0,0
Wisconsin,1981,6159,5864,535,283,252,535,283,252,0,0,0
Wisconsin,1982,6268,5793,516,207,309,516,207,309,0,0,0
Wisconsin,1983,6728,6231,493,318,175,493,318,175,0,0,0
Wisconsin,1984,6941,6209,513,311,202,513,311,202,0,0,0
Wisconsin,1985,6995,6468,512,324,188,512,324,188,0,0,0
Wisconsin,1986,7545,6804,535,324,211,535,324,211,0,0,0
Wisconsin,1987,7970,6857,566,313,254,566,313,254,0,0,0
Wisconsin,1988,7577,6765,491,279,212,491,279,212,0,0,0
Wisconsin,1989,7760,6824,539,259,280,539,259,280,0,0,0
Wisconsin,1990,8323,7001,519,271,248,519,271,248,0,0,0
Wisconsin,1991,7630,7292,519,253,266,519,253,266,0,0,0
Wisconsin,1992,8665,7635,528,249,279,528,249,279,0,0,0
Wisconsin,1993,8941,7929,586,262,324,586,262,324,0,0,0
Wisconsin,1994,9112,7888,575,269,306,575,269,306,0,0,0
Wisconsin,1995,8036,8045,587,280,307,587,280,307,0,0,0
Wisconsin,1996,10105,7988,572,275,297,572,275,297,0,0,0
Wisconsin,1997,9736,8250,600,276,324,600,276,324,0,0,0
Wisconsin,1998,10517,8363,631,287,344,631,287,344,0,0,0
Wisconsin,1999,10702,8739,658,306,352,658,306,352,0,0,0
Wisconsin,2000,11391,9154,718,288,430,718,288,430,0,0,0
Wisconsin,2002,7863,9824,747,302,446,747,302,446,0,0,0
Wisconsin,2004,11486,9996,677,301,376,677,301,376,0,0,0
Wisconsin,2005,10916,9764,684,301,384,684,301,384,0,0,0
Wisconsin,2006,10455,9877,711,301,410,711,301,410,0,0,0
Wisconsin,2007,11814,9838,676,300,376,676,300,376,0,0,0
Wisconsin,2008,8377,9950,708,312,397,708,312,397,0,0,0
Wisconsin,2009,4689,10639,710,302,409,710,302,409,0,0,0
Wisconsin,2010,13095,11031,721,300,421,721,300,421,0,0,0
Wisconsin,2011,12028,10868,715,296,418,715,296,418,0,0,0
Wisconsin,2012,9700,10442,714,317,397,714,317,397,0,0,0
Wisconsin,2013,11595,10157,728,370,358,728,370,358,0,0,0
Wisconsin,2014,11755,10355,744,386,358,744,386,358,0,0,0
Wisconsin,2015,10624,10630,773,379,394,773,379,394,0,0,0
Wisconsin,2016,9629,10443,623,362,261,623,362,261,0,0,0
Wisconsin,2017,11235,10750,947,387,560,947,387,560,0,0,0
Wyoming,1977,8382,6989,1103,349,754,1103,349,754,0,0,0
Wyoming,1978,8852,7204,1050,297,753,1050,297,753,0,0,0
Wyoming,1979,9083,7440,1118,320,798,1118,320,798,0,0,0
Wyoming,1980,9033,7726,1127,312,815,1127,312,815,0,0,0
Wyoming,1981,10385,8059,1175,284,891,1175,284,891,0,0,0
Wyoming,1982,12202,9033,1201,397,804,1201,397,804,0,0,0
Wyoming,1983,12634,10073,1230,409,822,1230,409,822,0,0,0
Wyoming,1984,13111,10330,1380,417,962,1380,417,962,0,0,0
Wyoming,1985,13564,10646,1568,465,1103,1568,465,1103,0,0,0
Wyoming,1986,13808,11362,1605,496,1109,1605,496,1109,0,0,0
Wyoming,1987,12464,10907,1458,576,882,1458,576,882,0,0,0
Wyoming,1988,11328,10262,1190,390,800,1190,390,800,0,0,0
Wyoming,1989,11650,9985,1172,493,679,1172,493,679,0,0,0
Wyoming,1990,11271,9822,1183,504,679,1183,504,679,0,0,0
Wyoming,1991,11044,10088,1360,421,939,1360,421,939,0,0,0
Wyoming,1992,11085,10585,1340,418,922,1340,418,922,0,0,0
Wyoming,1993,10893,9668,1018,324,694,1018,324,694,0,0,0
Wyoming,1994,11366,9769,1065,323,742,1065,323,742,0,0,0
Wyoming,1995,10840,9752,1058,321,737,1058,321,737,0,0,0
Wyoming,1996,11132,9737,970,300,670,970,300,670,0,0,0
Wyoming,1997,11643,9834,1023,311,713,1023,311,713,0,0,0
Wyoming,1998,11977,10255,1096,317,779,1096,317,779,0,0,0
Wyoming,1999,13229,10597,1188,383,805,1188,383,805,0,0,0
Wyoming,2000,20245,10779,1226,440,787,1226,440,787,0,0,0
Wyoming,2002,11843,11819,1300,491,809,1300,491,809,0,0,0
Wyoming,2004,16127,12940,1326,518,807,1326,518,807,0,0,0
Wyoming,2005,17745,13717,1274,535,739,1274,535,739,0,0,0
Wyoming,2006,18919,13897,1345,572,773,1345,572,773,0,0,0
Wyoming,2007,18869,14843,1312,636,676,1312,636,676,0,0,0
Wyoming,2008,19565,15678,1505,718,787,1505,718,787,0,0,0
Wyoming,2009,15290,17068,1487,571,916,1487,571,916,0,0,0
Wyoming,2010,20264,17366,1515,627,888,1515,627,888,0,0,0
Wyoming,2011,19699,16658,1344,606,738,1344,606,738,0,0,0
Wyoming,2012,17359,16193,1408,631,777,1408,631,777,0,0,0
Wyoming,2013,18746,15844,1262,608,654,1262,608,654,0,0,0
Wyoming,2014,18751,15814,1258,607,651,1258,607,651,0,0,0
Wyoming,2015,18471,16895,1286,611,675,1286,611,675,0,0,0
Wyoming,2016,15910,17598,1250,615,635,1250,615,635,0,0,0
Wyoming,2017,16854,17673,1549,561,988,1549,561,988,0,0,0
Colorado,1977,6454,6133,499,202,297,499,202,297,0,0,0
Colorado,1978,6436,5814,486,216,270,486,216,270,0,0,0
Colorado,1979,6454,5835,450,202,248,450,202,248,0,0,0
Colorado,1980,6184,5614,485,227,258,485,227,258,0,0,0
Colorado,1981,5861,5717,432,221,211,432,221,211,0,0,0
Colorado,1982,6136,5946,432,241,191,432,241,191,0,0,0
Colorado,1983,6409,6233,451,256,194,451,256,194,0,0,0
Colorado,1984,6858,6457,498,267,232,498,267,232,0,0,0
Colorado,1985,7249,6657,501,266,235,501,266,235,0,0,0
Colorado,1986,7662,6898,555,283,272,555,283,272,0,0,0
Colorado,1987,8258,7630,570,294,276,570,294,276,0,0,0
Colorado,1988,7789,7232,535,230,305,535,230,305,0,0,0
Colorado,1989,7776,7182,572,250,322,572,250,322,0,0,0
Colorado,1990,7991,7243,560,239,322,560,239,322,0,0,0
Colorado,1991,7739,7263,584,241,342,584,241,342,0,0,0
Colorado,1992,8069,7682,528,241,287,528,241,287,0,0,0
Colorado,1993,8191,7995,491,259,232,491,259,232,0,0,0
Colorado,1994,8166,7871,501,252,248,501,252,248,0,0,0
Colorado,1995,8372,7801,475,247,227,475,247,227,0,0,0
Colorado,1996,8284,7654,469,233,236,469,233,236,0,0,0
Colorado,1997,8630,7874,520,244,276,520,244,276,0,0,0
Colorado,1998,8755,7831,567,244,323,567,244,323,0,0,0
Colorado,1999,8847,8183,614,241,374,614,241,374,0,0,0
Colorado,2000,9739,8610,573,246,327,573,246,327,0,0,0
Colorado,2002,7988,9829,860,410,450,860,410,450,0,0,0
Colorado,2004,10975,9750,692,277,415,692,277,415,0,0,0
Colorado,2005,10545,9501,598,274,324,582,264,318,16,10,6
Colorado,2006,10614,9559,533,282,251,513,273,240,20,9,11
Colorado,2007,11485,9922,526,276,250,506,267,239,20,8,11
Colorado,2008,10981,9957,547,295,251,533,285,248,14,11,3
Colorado,2009,6715,10500,580,288,292,574,285,289,6,3,3
Colorado,2010,10969,10829,562,280,282,553,274,279,9,6,3
Colorado,2011,11032,10556,516,266,249,507,260,247,8,6,2
Colorado,2012,9761,10245,512,267,245,503,260,243,9,7,2
Colorado,2013,10773,10070,500,262,238,491,255,235,9,7,2
Colorado,2014,11128,10368,533,291,242,520,278,241,14,13,1
Colorado,2015,10525,10402,526,290,235,513,281,232,12,9,3
Colorado,2016,10183,10535,531,302,230,510,293,217,22,9,13
Colorado,2017,11029,10779,571,299,272,550,289,261,21,10,11
Connecticut,1977,6093,5642,319,214,105,308,204,104,11,10,1
Connecticut,1978,5835,5509,339,198,141,327,187,140,12,11,1
Connecticut,1979,5638,5290,336,185,151,325,174,151,11,11,0
Connecticut,1980,5291,5194,341,181,160,330,170,160,11,11,0
Connecticut,1981,5340,5139,324,173,151,314,163,151,10,10,0
Connecticut,1982,5560,5241,334,184,150,323,174,149,10,10,0
Connecticut,1983,5842,5554,321,193,128,311,184,128,10,10,0
Connecticut,1984,6316,5634,370,215,155,359,205,154,11,10,1
Connecticut,1985,6794,5998,439,233,205,430,224,205,9,9,0
Connecticut,1986,7197,6396,483,233,249,475,226,249,8,8,0
Connecticut,1987,7625,6923,543,255,288,540,252,288,3,3,0
Connecticut,1988,7812,7340,621,295,326,618,292,326,3,3,0
Connecticut,1989,8246,8190,726,264,463,724,261,463,2,2,0
Connecticut,1990,8292,8473,711,248,463,709,246,463,2,2,0
Connecticut,1991,8185,8944,700,221,479,698,219,479,2,2,0
Connecticut,1992,9268,9355,586,208,378,584,206,378,2,2,0
Connecticut,1993,9524,9329,520,200,320,518,198,320,2,2,0
Connecticut,1994,9000,9440,533,208,326,531,206,326,2,2,0
Connecticut,1995,9638,9433,495,194,301,493,192,301,2,2,0
Connecticut,1996,9723,9269,476,213,264,474,211,264,2,2,0
Connecticut,1997,10058,9250,500,221,279,498,219,279,2,2,0
Connecticut,1998,10604,9291,453,214,239,452,212,239,2,2,0
Connecticut,1999,10339,9672,481,227,254,479,225,254,2,2,0
Connecticut,2000,10776,10018,495,227,268,494,226,268,2,2,0
Connecticut,2002,9782,10869,482,233,249,480,231,249,2,2,0
Connecticut,2004,10677,10736,475,306,170,475,306,170,0,0,0
Connecticut,2005,10912,10605,453,289,164,453,289,164,0,0,0
Connecticut,2006,11631,10879,440,261,179,440,261,179,0,0,0
Connecticut,2007,12559,10973,405,252,153,405,252,153,0,0,0
Connecticut,2008,10486,11287,429,261,168,429,261,168,0,0,0
Connecticut,2009,9272,12066,472,276,196,472,276,196,0,0,0
Connecticut,2010,12383,12346,502,256,246,502,256,246,0,0,0
Connecticut,2011,12916,12272,471,261,210,471,261,210,0,0,0
Connecticut,2012,11862,12215,505,271,234,505,271,234,0,0,0
Connecticut,2013,12714,12199,485,261,224,485,261,224,0,0,0
Connecticut,2014,13082,12285,495,271,223,495,271,223,0,0,0
Connecticut,2015,12369,12679,547,294,253,547,294,253,0,0,0
Connecticut,2016,11976,13028,585,297,289,584,295,289,1,1,0
Connecticut,2017,13874,11466,637,299,337,635,299,336,2,1,1
Delaware,1977,6633,6581,467,233,234,434,223,211,33,10,23
Delaware,1978,6969,6149,395,222,172,374,206,167,21,16,5
Delaware,1979,6718,5800,418,238,180,399,223,176,19,15,4
Delaware,1980,6511,5985,496,238,259,472,224,248,25,14,11
Delaware,1981,6838,6320,525,239,286,499,226,274,26,13,13
Delaware,1982,6754,6171,496,242,254,470,228,242,27,14,12
Delaware,1983,6960,6020,534,238,296,482,223,259,52,16,37
Delaware,1984,7506,6524,521,230,291,470,214,256,51,16,35
Delaware,1985,7942,6838,576,249,327,532,231,301,43,18,26
Delaware,1986,8102,7006,582,276,306,541,255,285,41,21,21
Delaware,1987,8519,7175,594,273,321,535,254,280,59,18,41
Delaware,1988,8152,7561,671,194,477,640,176,464,32,18,13
Delaware,1989,8669,7861,649,184,465,625,166,459,24,18,6
Delaware,1990,8262,7888,661,174,487,633,154,479,28,19,9
Delaware,1991,8165,8053,789,177,612,756,160,596,33,17,16
Delaware,1992,8847,8233,686,183,503,660,165,495,25,18,8
Delaware,1993,8675,8232,724,185,539,694,167,527,30,18,12
Delaware,1994,9269,8092,684,198,487,653,178,476,31,20,11
Delaware,1995,9416,8551,687,194,493,663,174,490,23,20,3
Delaware,1996,9344,8893,716,205,511,694,186,508,22,19,2
Delaware,1997,10430,8900,665,218,448,643,199,444,22,19,3
Delaware,1998,10874,8747,677,228,449,655,208,447,22,20,2
Delaware,1999,10490,9281,737,254,483,716,234,483,20,20,0
Delaware,2000,11266,9328,772,273,499,750,252,499,22,22,0
Delaware,2002,9825,10049,785,289,496,766,270,496,19,19,0
Delaware,2004,11128,10811,777,309,468,748,285,463,29,24,5
Delaware,2005,11341,11279,907,321,586,769,211,557,138,110,29
Delaware,2006,11991,11744,877,338,539,717,228,489,160,110,50
Delaware,2007,12536,11806,651,282,370,556,209,347,95,73,23
Delaware,2008,10826,11686,754,238,516,582,160,423,171,78,94
Delaware,2009,9562,11996,819,280,539,655,172,482,165,108,57
Delaware,2010,12284,12177,846,281,564,647,174,472,199,107,92
Delaware,2011,13286,11910,711,266,445,541,160,381,170,106,64
Delaware,2012,11372,12246,834,259,574,616,153,463,218,107,111
Delaware,2013,12384,12182,833,257,576,590,153,437,243,104,139
Delaware,2014,12603,12092,707,255,452,522,158,364,185,97,88
Delaware,2015,11329,12061,709,257,452,526,156,370,182,101,82
Delaware,2016,10972,12281,815,245,571,588,146,442,227,99,128
Delaware,2017,12407,12652,1062,243,819,691,149,542,371,94,277
DC,1977,13067,14056,313,187,126,313,187,126,0,0,0
DC,1978,12844,13533,313,159,154,313,159,154,0,0,0
DC,1979,11317,12874,337,195,142,337,195,142,0,0,0
DC,1980,11417,12351,350,248,103,350,248,103,0,0,0
DC,1981,11676,12017,327,183,144,327,183,144,0,0,0
DC,1982,12478,12897,352,171,181,352,171,181,0,0,0
DC,1983,12105,12474,267,100,167,267,100,167,0,0,0
DC,1984,12415,13021,269,98,171,269,98,171,0,0,0
DC,1985,13172,13652,322,103,219,322,103,219,0,0,0
DC,1986,14019,14232,321,103,218,321,103,218,0,0,0
DC,1987,14365,14863,394,114,280,394,114,280,0,0,0
DC,1988,14907,15867,463,91,372,463,91,372,0,0,0
DC,1989,14852,15860,353,85,268,353,85,268,0,0,0
DC,1990,15264,16651,386,88,298,386,88,298,0,0,0
DC,1991,16046,17045,426,56,369,426,56,369,0,0,0
DC,1992,15653,17025,356,38,318,356,38,318,0,0,0
DC,1993,16408,17201,339,24,315,339,24,315,0,0,0
DC,1994,18055,16989,444,39,404,444,39,404,0,0,0
DC,1995,15690,16416,308,18,290,308,18,290,0,0,0
DC,1996,15490,15878,243,23,220,243,23,220,0,0,0
DC,1997,17186,16138,317,20,298,317,20,298,0,0,0
DC,1998,15708,16337,387,17,370,387,17,370,0,0,0
DC,1999,15820,16187,261,38,223,261,38,223,0,0,0
DC,2000,15883,16242,95,35,60,95,35,60,0,0,0
DC,2002,17477,18619,165,49,116,165,49,116,0,0,0
DC,2004,20286,19294,163,91,72,163,91,72,0,0,0
DC,2005,22233,19800,175,117,58,175,117,58,0,0,0
DC,2006,23696,21622,178,81,97,178,81,97,0,0,0
DC,2007,23440,21805,215,124,91,215,124,91,0,0,0
DC,2008,23131,25424,805,310,495,805,310,495,0,0,0
DC,2009,18607,24347,778,285,493,778,285,493,0,0,0
DC,2010,21632,25418,1045,353,692,1045,353,692,0,0,0
DC,2011,23280,24506,944,325,619,944,325,619,0,0,0
DC,2012,21227,23207,884,278,606,884,278,606,0,0,0
DC,2013,22807,24178,1032,311,721,1032,311,721,0,0,0
DC,2014,23047,23810,626,269,358,626,269,358,0,0,0
DC,2015,23064,24054,720,252,467,720,252,467,0,0,0
DC,2016,21756,24670,528,212,316,528,212,316,0,0,0
DC,2017,22699,25236,654,208,446,654,208,446,0,0,0
